Zeit (ns),Daten (Hex)
3075,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003829b8de927fe0
3085,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002a25488b72d300
3095,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000056a81f33041ea0
3105,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000298a0bf85ed000
3115,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000026f88efd4a08c0
3125,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000049728e65a51c20
3135,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005dec2953384020
3145,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000048d4ca48e41da0
3155,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002d9fe1c5975e40
3165,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003ccdea985abe40
3175,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001d36217468e1e0
3185,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000168c75f13055c0
3195,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000345b61bdc3bbe0
3205,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002f7c8bc302c060
3215,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000363fc84e5ae420
3225,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000444e4a5be09060
3235,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004185170216abe0
3245,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000034bddfa36f84a0
3255,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006bd2513c138960
3265,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000055be442f14e6a0
3275,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002fe7b7c5a2a640
3285,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002f76412fbe0bc0
3295,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002c3d9484d98aa0
3305,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000045c7ed3895b7c0
3315,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000032869d5d59f980
3325,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000506040bce5bc00
3335,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006adf2d38c47ca0
3345,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000230fa2ad0abea0
3355,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001ff7d31d792fe0
3365,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003f458832b7ab80
3375,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000024d0ec3fff9b20
3385,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004853eeaa307480
3395,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012bbe077eabb60
3405,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001c84e5805a2ce0
3415,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004abe0ad9279560
3425,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004abee43b8f16e0
3435,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003886c230eb2880
3445,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000360990be50e7c0
3455,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000018af39d6313da0
3465,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004e06d5be09be40
3475,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000049a41844c4b900
3485,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002b5f563b35b440
3495,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003a9ba70d02ba40
